Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties,EventID,Time
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Read Credential

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652498.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652497.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652496.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652495.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652494.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652493.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652492.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652491.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652490.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652489.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652488.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652487.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652486.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652485.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652484.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652483.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,1100.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652482.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652481.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652480.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652479.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652478.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:17,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:17:00
"Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7

Privileges:		SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",4672,0.0,,0.0,12548.0,0.0,-9.21436e+18,652477.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,Special Logon,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		PALLAVI$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		5
	Restricted Admin Mode:	-
	Remote Credential Guard:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		SYSTEM
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E7
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x368
	Process Name:		C:\Windows\System32\services.exe

Network Information:
	Workstation Name:	-
	Source Network Address:	-
	Source Port:		-

Detailed Authentication Information:
	Logon Process:		Advapi  
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.",4624,3.0,,0.0,12544.0,0.0,-9.21436e+18,652476.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,17800.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,Logon,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652475.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652474.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652473.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652472.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652471.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652470.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0.0,,0.0,13824.0,0.0,-9.21436e+18,652469.0,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044.0,4084.0,Pallavi,,8/22/2025 10:16,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty],0,2025-08-22 10:16:00
